,Path,ImageId,Image Size,Voxel Size in mm,Dimension
667,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/390.img.nii.gz,Imagecas_390.img.nii.gz,"(512, 512, 235)","(0.400390625, 0.400390625, 0.5)",3
668,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/282.img.nii.gz,Imagecas_282.img.nii.gz,"(512, 512, 259)","(0.318359375, 0.318359375, 0.5)",3
669,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/260.img.nii.gz,Imagecas_260.img.nii.gz,"(512, 512, 275)","(0.37890625, 0.37890625, 0.5)",3
670,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/329.img.nii.gz,Imagecas_329.img.nii.gz,"(512, 512, 275)","(0.3359375, 0.3359375, 0.5)",3
671,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/309.img.nii.gz,Imagecas_309.img.nii.gz,"(512, 512, 275)","(0.3671875, 0.3671875, 0.5)",3
672,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/312.img.nii.gz,Imagecas_312.img.nii.gz,"(512, 512, 257)","(0.380859375, 0.380859375, 0.5)",3
673,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/332.img.nii.gz,Imagecas_332.img.nii.gz,"(512, 512, 245)","(0.357421875, 0.357421875, 0.5)",3
674,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/297.img.nii.gz,Imagecas_297.img.nii.gz,"(512, 512, 275)","(0.388671875, 0.388671875, 0.5)",3
675,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/306.img.nii.gz,Imagecas_306.img.nii.gz,"(512, 512, 275)","(0.357421875, 0.357421875, 0.5)",3
676,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/287.img.nii.gz,Imagecas_287.img.nii.gz,"(512, 512, 261)","(0.333984375, 0.333984375, 0.5)",3
677,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/229.img.nii.gz,Imagecas_229.img.nii.gz,"(512, 512, 275)","(0.359375, 0.359375, 0.5)",3
678,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/212.img.nii.gz,Imagecas_212.img.nii.gz,"(512, 512, 223)","(0.3671875, 0.3671875, 0.5)",3
679,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/350.img.nii.gz,Imagecas_350.img.nii.gz,"(512, 512, 275)","(0.3828125, 0.3828125, 0.5)",3
680,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/336.img.nii.gz,Imagecas_336.img.nii.gz,"(512, 512, 206)","(0.3359375, 0.3359375, 0.5)",3
681,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/319.img.nii.gz,Imagecas_319.img.nii.gz,"(512, 512, 233)","(0.373046875, 0.373046875, 0.5)",3
682,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/225.img.nii.gz,Imagecas_225.img.nii.gz,"(512, 512, 275)","(0.345703125, 0.345703125, 0.5)",3
683,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/365.img.nii.gz,Imagecas_365.img.nii.gz,"(512, 512, 239)","(0.318359375, 0.318359375, 0.5)",3
684,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/254.img.nii.gz,Imagecas_254.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
685,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/344.img.nii.gz,Imagecas_344.img.nii.gz,"(512, 512, 275)","(0.34765625, 0.34765625, 0.5)",3
686,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/289.img.nii.gz,Imagecas_289.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
687,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/360.img.nii.gz,Imagecas_360.img.nii.gz,"(512, 512, 257)","(0.318359375, 0.318359375, 0.5)",3
688,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/202.img.nii.gz,Imagecas_202.img.nii.gz,"(512, 512, 206)","(0.33203125, 0.33203125, 0.5)",3
689,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/308.img.nii.gz,Imagecas_308.img.nii.gz,"(512, 512, 275)","(0.34765625, 0.34765625, 0.5)",3
690,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/296.img.nii.gz,Imagecas_296.img.nii.gz,"(512, 512, 275)","(0.35546875, 0.35546875, 0.5)",3
691,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/238.img.nii.gz,Imagecas_238.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
692,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/243.img.nii.gz,Imagecas_243.img.nii.gz,"(512, 512, 275)","(0.353515625, 0.353515625, 0.5)",3
693,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/285.img.nii.gz,Imagecas_285.img.nii.gz,"(512, 512, 275)","(0.376953125, 0.376953125, 0.5)",3
694,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/356.img.nii.gz,Imagecas_356.img.nii.gz,"(512, 512, 275)","(0.39453125, 0.39453125, 0.5)",3
695,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/269.img.nii.gz,Imagecas_269.img.nii.gz,"(512, 512, 275)","(0.4140625, 0.4140625, 0.5)",3
696,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/276.img.nii.gz,Imagecas_276.img.nii.gz,"(512, 512, 240)","(0.353515625, 0.353515625, 0.5)",3
697,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/204.img.nii.gz,Imagecas_204.img.nii.gz,"(512, 512, 275)","(0.34375, 0.34375, 0.5)",3
698,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/371.img.nii.gz,Imagecas_371.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
699,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/203.img.nii.gz,Imagecas_203.img.nii.gz,"(512, 512, 249)","(0.31640625, 0.31640625, 0.5)",3
700,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/293.img.nii.gz,Imagecas_293.img.nii.gz,"(512, 512, 275)","(0.37890625, 0.37890625, 0.5)",3
701,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/335.img.nii.gz,Imagecas_335.img.nii.gz,"(512, 512, 237)","(0.34375, 0.34375, 0.5)",3
702,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/210.img.nii.gz,Imagecas_210.img.nii.gz,"(512, 512, 228)","(0.34375, 0.34375, 0.5)",3
703,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/273.img.nii.gz,Imagecas_273.img.nii.gz,"(512, 512, 275)","(0.375, 0.375, 0.5)",3
704,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/379.img.nii.gz,Imagecas_379.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
705,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/372.img.nii.gz,Imagecas_372.img.nii.gz,"(512, 512, 275)","(0.375, 0.375, 0.5)",3
706,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/345.img.nii.gz,Imagecas_345.img.nii.gz,"(512, 512, 247)","(0.3828125, 0.3828125, 0.5)",3
707,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/341.img.nii.gz,Imagecas_341.img.nii.gz,"(512, 512, 223)","(0.318359375, 0.318359375, 0.5)",3
708,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/322.img.nii.gz,Imagecas_322.img.nii.gz,"(512, 512, 275)","(0.333984375, 0.333984375, 0.5)",3
709,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/370.img.nii.gz,Imagecas_370.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
710,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/355.img.nii.gz,Imagecas_355.img.nii.gz,"(512, 512, 206)","(0.328125, 0.328125, 0.5)",3
711,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/342.img.nii.gz,Imagecas_342.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
712,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/219.img.nii.gz,Imagecas_219.img.nii.gz,"(512, 512, 275)","(0.380859375, 0.380859375, 0.5)",3
713,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/324.img.nii.gz,Imagecas_324.img.nii.gz,"(512, 512, 275)","(0.357421875, 0.357421875, 0.5)",3
714,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/369.img.nii.gz,Imagecas_369.img.nii.gz,"(512, 512, 275)","(0.384765625, 0.384765625, 0.5)",3
715,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/376.img.nii.gz,Imagecas_376.img.nii.gz,"(512, 512, 275)","(0.375, 0.375, 0.5)",3
716,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/394.img.nii.gz,Imagecas_394.img.nii.gz,"(512, 512, 257)","(0.353515625, 0.353515625, 0.5)",3
717,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/264.img.nii.gz,Imagecas_264.img.nii.gz,"(512, 512, 231)","(0.353515625, 0.353515625, 0.5)",3
718,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/387.img.nii.gz,Imagecas_387.img.nii.gz,"(512, 512, 263)","(0.345703125, 0.345703125, 0.5)",3
719,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/236.img.nii.gz,Imagecas_236.img.nii.gz,"(512, 512, 275)","(0.34765625, 0.34765625, 0.5)",3
720,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/334.img.nii.gz,Imagecas_334.img.nii.gz,"(512, 512, 221)","(0.330078125, 0.330078125, 0.5)",3
721,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/252.img.nii.gz,Imagecas_252.img.nii.gz,"(512, 512, 221)","(0.3515625, 0.3515625, 0.5)",3
722,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/389.img.nii.gz,Imagecas_389.img.nii.gz,"(512, 512, 275)","(0.37890625, 0.37890625, 0.5)",3
723,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/216.img.nii.gz,Imagecas_216.img.nii.gz,"(512, 512, 233)","(0.41015625, 0.41015625, 0.5)",3
724,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/290.img.nii.gz,Imagecas_290.img.nii.gz,"(512, 512, 275)","(0.3671875, 0.3671875, 0.5)",3
725,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/383.img.nii.gz,Imagecas_383.img.nii.gz,"(512, 512, 275)","(0.3671875, 0.3671875, 0.5)",3
726,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/337.img.nii.gz,Imagecas_337.img.nii.gz,"(512, 512, 245)","(0.330078125, 0.330078125, 0.5)",3
727,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/249.img.nii.gz,Imagecas_249.img.nii.gz,"(512, 512, 239)","(0.318359375, 0.318359375, 0.5)",3
728,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/227.img.nii.gz,Imagecas_227.img.nii.gz,"(512, 512, 275)","(0.3359375, 0.3359375, 0.5)",3
729,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/299.img.nii.gz,Imagecas_299.img.nii.gz,"(512, 512, 243)","(0.3359375, 0.3359375, 0.5)",3
730,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/327.img.nii.gz,Imagecas_327.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
731,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/295.img.nii.gz,Imagecas_295.img.nii.gz,"(512, 512, 261)","(0.384765625, 0.384765625, 0.5)",3
732,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/201.img.nii.gz,Imagecas_201.img.nii.gz,"(512, 512, 275)","(0.369140625, 0.369140625, 0.5)",3
733,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/348.img.nii.gz,Imagecas_348.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
734,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/320.img.nii.gz,Imagecas_320.img.nii.gz,"(512, 512, 243)","(0.318359375, 0.318359375, 0.5)",3
735,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/361.img.nii.gz,Imagecas_361.img.nii.gz,"(512, 512, 275)","(0.400390625, 0.400390625, 0.5)",3
736,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/292.img.nii.gz,Imagecas_292.img.nii.gz,"(512, 512, 275)","(0.40625, 0.40625, 0.5)",3
737,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/314.img.nii.gz,Imagecas_314.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
738,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/205.img.nii.gz,Imagecas_205.img.nii.gz,"(512, 512, 225)","(0.35546875, 0.35546875, 0.5)",3
739,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/302.img.nii.gz,Imagecas_302.img.nii.gz,"(512, 512, 229)","(0.34375, 0.34375, 0.5)",3
740,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/347.img.nii.gz,Imagecas_347.img.nii.gz,"(512, 512, 275)","(0.376953125, 0.376953125, 0.5)",3
741,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/267.img.nii.gz,Imagecas_267.img.nii.gz,"(512, 512, 275)","(0.37890625, 0.37890625, 0.5)",3
742,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/399.img.nii.gz,Imagecas_399.img.nii.gz,"(512, 512, 249)","(0.35546875, 0.35546875, 0.5)",3
743,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/288.img.nii.gz,Imagecas_288.img.nii.gz,"(512, 512, 275)","(0.333984375, 0.333984375, 0.5)",3
744,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/304.img.nii.gz,Imagecas_304.img.nii.gz,"(512, 512, 275)","(0.337890625, 0.337890625, 0.5)",3
745,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/208.img.nii.gz,Imagecas_208.img.nii.gz,"(512, 512, 275)","(0.416015625, 0.416015625, 0.5)",3
746,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/294.img.nii.gz,Imagecas_294.img.nii.gz,"(512, 512, 239)","(0.357421875, 0.357421875, 0.5)",3
747,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/339.img.nii.gz,Imagecas_339.img.nii.gz,"(512, 512, 243)","(0.388671875, 0.388671875, 0.5)",3
748,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/305.img.nii.gz,Imagecas_305.img.nii.gz,"(512, 512, 267)","(0.38671875, 0.38671875, 0.5)",3
749,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/315.img.nii.gz,Imagecas_315.img.nii.gz,"(512, 512, 275)","(0.341796875, 0.341796875, 0.5)",3
750,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/271.img.nii.gz,Imagecas_271.img.nii.gz,"(512, 512, 227)","(0.318359375, 0.318359375, 0.5)",3
751,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/221.img.nii.gz,Imagecas_221.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
752,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/326.img.nii.gz,Imagecas_326.img.nii.gz,"(512, 512, 206)","(0.341796875, 0.341796875, 0.5)",3
753,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/228.img.nii.gz,Imagecas_228.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
754,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/247.img.nii.gz,Imagecas_247.img.nii.gz,"(512, 512, 275)","(0.375, 0.375, 0.5)",3
755,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/366.img.nii.gz,Imagecas_366.img.nii.gz,"(512, 512, 275)","(0.35546875, 0.35546875, 0.5)",3
756,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/382.img.nii.gz,Imagecas_382.img.nii.gz,"(512, 512, 275)","(0.349609375, 0.349609375, 0.5)",3
757,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/318.img.nii.gz,Imagecas_318.img.nii.gz,"(512, 512, 275)","(0.322265625, 0.322265625, 0.5)",3
758,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/265.img.nii.gz,Imagecas_265.img.nii.gz,"(512, 512, 225)","(0.333984375, 0.333984375, 0.5)",3
759,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/330.img.nii.gz,Imagecas_330.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
760,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/235.img.nii.gz,Imagecas_235.img.nii.gz,"(512, 512, 275)","(0.33984375, 0.33984375, 0.5)",3
761,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/331.img.nii.gz,Imagecas_331.img.nii.gz,"(512, 512, 275)","(0.341796875, 0.341796875, 0.5)",3
762,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/224.img.nii.gz,Imagecas_224.img.nii.gz,"(512, 512, 275)","(0.349609375, 0.349609375, 0.5)",3
763,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/270.img.nii.gz,Imagecas_270.img.nii.gz,"(512, 512, 275)","(0.349609375, 0.349609375, 0.5)",3
764,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/245.img.nii.gz,Imagecas_245.img.nii.gz,"(512, 512, 275)","(0.326171875, 0.326171875, 0.5)",3
765,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/274.img.nii.gz,Imagecas_274.img.nii.gz,"(512, 512, 275)","(0.333984375, 0.333984375, 0.5)",3
766,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/343.img.nii.gz,Imagecas_343.img.nii.gz,"(512, 512, 275)","(0.375, 0.375, 0.5)",3
767,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/300.img.nii.gz,Imagecas_300.img.nii.gz,"(512, 512, 275)","(0.37890625, 0.37890625, 0.5)",3
768,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/259.img.nii.gz,Imagecas_259.img.nii.gz,"(512, 512, 275)","(0.337890625, 0.337890625, 0.5)",3
769,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/323.img.nii.gz,Imagecas_323.img.nii.gz,"(512, 512, 275)","(0.353515625, 0.353515625, 0.5)",3
770,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/353.img.nii.gz,Imagecas_353.img.nii.gz,"(512, 512, 275)","(0.35546875, 0.35546875, 0.5)",3
771,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/244.img.nii.gz,Imagecas_244.img.nii.gz,"(512, 512, 275)","(0.396484375, 0.396484375, 0.5)",3
772,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/386.img.nii.gz,Imagecas_386.img.nii.gz,"(512, 512, 227)","(0.3515625, 0.3515625, 0.5)",3
773,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/248.img.nii.gz,Imagecas_248.img.nii.gz,"(512, 512, 275)","(0.3671875, 0.3671875, 0.5)",3
774,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/328.img.nii.gz,Imagecas_328.img.nii.gz,"(512, 512, 275)","(0.353515625, 0.353515625, 0.5)",3
775,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/279.img.nii.gz,Imagecas_279.img.nii.gz,"(512, 512, 245)","(0.365234375, 0.365234375, 0.5)",3
776,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/388.img.nii.gz,Imagecas_388.img.nii.gz,"(512, 512, 251)","(0.404296875, 0.404296875, 0.5)",3
777,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/207.img.nii.gz,Imagecas_207.img.nii.gz,"(512, 512, 275)","(0.34375, 0.34375, 0.5)",3
778,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/275.img.nii.gz,Imagecas_275.img.nii.gz,"(512, 512, 275)","(0.380859375, 0.380859375, 0.5)",3
779,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/325.img.nii.gz,Imagecas_325.img.nii.gz,"(512, 512, 206)","(0.34765625, 0.34765625, 0.5)",3
780,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/209.img.nii.gz,Imagecas_209.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
781,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/217.img.nii.gz,Imagecas_217.img.nii.gz,"(512, 512, 241)","(0.34375, 0.34375, 0.5)",3
782,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/231.img.nii.gz,Imagecas_231.img.nii.gz,"(512, 512, 275)","(0.373046875, 0.373046875, 0.5)",3
783,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/364.img.nii.gz,Imagecas_364.img.nii.gz,"(512, 512, 259)","(0.36328125, 0.36328125, 0.5)",3
784,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/223.img.nii.gz,Imagecas_223.img.nii.gz,"(512, 512, 231)","(0.36328125, 0.36328125, 0.5)",3
785,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/393.img.nii.gz,Imagecas_393.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
786,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/377.img.nii.gz,Imagecas_377.img.nii.gz,"(512, 512, 243)","(0.333984375, 0.333984375, 0.5)",3
787,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/373.img.nii.gz,Imagecas_373.img.nii.gz,"(512, 512, 275)","(0.349609375, 0.349609375, 0.5)",3
788,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/268.img.nii.gz,Imagecas_268.img.nii.gz,"(512, 512, 275)","(0.3671875, 0.3671875, 0.5)",3
789,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/338.img.nii.gz,Imagecas_338.img.nii.gz,"(512, 512, 257)","(0.3671875, 0.3671875, 0.5)",3
790,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/214.img.nii.gz,Imagecas_214.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
791,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/272.img.nii.gz,Imagecas_272.img.nii.gz,"(512, 512, 206)","(0.34765625, 0.34765625, 0.5)",3
792,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/218.img.nii.gz,Imagecas_218.img.nii.gz,"(512, 512, 275)","(0.345703125, 0.345703125, 0.5)",3
793,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/397.img.nii.gz,Imagecas_397.img.nii.gz,"(512, 512, 206)","(0.353515625, 0.353515625, 0.5)",3
794,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/220.img.nii.gz,Imagecas_220.img.nii.gz,"(512, 512, 275)","(0.345703125, 0.345703125, 0.5)",3
795,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/233.img.nii.gz,Imagecas_233.img.nii.gz,"(512, 512, 259)","(0.369140625, 0.369140625, 0.5)",3
796,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/263.img.nii.gz,Imagecas_263.img.nii.gz,"(512, 512, 249)","(0.40234375, 0.40234375, 0.5)",3
797,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/346.img.nii.gz,Imagecas_346.img.nii.gz,"(512, 512, 275)","(0.3359375, 0.3359375, 0.5)",3
798,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/385.img.nii.gz,Imagecas_385.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
799,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/241.img.nii.gz,Imagecas_241.img.nii.gz,"(512, 512, 236)","(0.333984375, 0.333984375, 0.5)",3
800,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/237.img.nii.gz,Imagecas_237.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
